scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
725,725.1,00:27:44.375,00:27:47.375,1664.375,1667.375,3
725,725.2,00:27:47.375,00:27:50.375,1667.375,1670.375,3
725,725.3,00:27:50.375,00:27:53.375,1670.375,1673.375,3
725,725.4,00:27:53.375,00:27:56.375,1673.375,1676.375,3
725,725.5,00:27:56.375,00:27:59.375,1676.375,1679.375,3
725,725.6,00:27:59.375,00:28:02.375,1679.375,1682.375,3
726,726.1,00:28:03.375,00:28:06.375,1683.375,1686.375,3
727,727.1,00:28:06.875,00:28:09.875,1686.875,1689.875,3
727,727.2,00:28:09.875,00:28:12.875,1689.875,1692.875,3
731,731.1,00:28:20.042,00:28:23.042,1700.042,1703.042,3
733,733.1,00:28:26.208,00:28:29.208,1706.208,1709.208,3
736,736.1,00:28:35.208,00:28:38.208,1715.208,1718.208,3
737,737.1,00:28:41.042,00:28:44.042,1721.042,1724.042,3
740,740.1,00:28:46.542,00:28:49.542,1726.542,1729.542,3
743,743.1,00:28:54.042,00:28:57.042,1734.042,1737.042,3
743,743.2,00:28:57.042,00:29:00.042,1737.042,1740.042,3
743,743.3,00:29:00.042,00:29:03.042,1740.042,1743.042,3
743,743.4,00:29:03.042,00:29:06.042,1743.042,1746.042,3
744,744.1,00:29:06.208,00:29:09.208,1746.208,1749.208,3
744,744.2,00:29:09.208,00:29:12.208,1749.208,1752.208,3
744,744.3,00:29:12.208,00:29:15.208,1752.208,1755.208,3
748,748.1,00:29:22.375,00:29:25.375,1762.375,1765.375,3
761,761.1,00:29:41.708,00:29:44.708,1781.708,1784.708,3
781,781.1,00:30:15.208,00:30:18.208,1815.208,1818.208,3
781,781.2,00:30:18.208,00:30:21.208,1818.208,1821.208,3
781,781.3,00:30:21.208,00:30:24.208,1821.208,1824.208,3
782,782.1,00:30:25.208,00:30:28.208,1825.208,1828.208,3
782,782.2,00:30:28.208,00:30:31.208,1828.208,1831.208,3
783,783.1,00:30:31.875,00:30:34.875,1831.875,1834.875,3
783,783.2,00:30:34.875,00:30:37.875,1834.875,1837.875,3
783,783.3,00:30:37.875,00:30:40.875,1837.875,1840.875,3
783,783.4,00:30:40.875,00:30:43.875,1840.875,1843.875,3
783,783.5,00:30:43.875,00:30:46.875,1843.875,1846.875,3
783,783.6,00:30:46.875,00:30:49.875,1846.875,1849.875,3
783,783.7,00:30:49.875,00:30:52.875,1849.875,1852.875,3
783,783.8,00:30:52.875,00:30:55.875,1852.875,1855.875,3
783,783.9,00:30:55.875,00:30:58.875,1855.875,1858.875,3
783,783.10,00:30:58.875,00:31:01.875,1858.875,1861.875,3
784,784.1,00:31:03.542,00:31:06.542,1863.542,1866.542,3
797,797.1,00:31:27.375,00:31:30.375,1887.375,1890.375,3
802,802.1,00:31:34.708,00:31:37.708,1894.708,1897.708,3
809,809.1,00:31:46.542,00:31:49.542,1906.542,1909.542,3
811,811.1,00:31:54.042,00:31:57.042,1914.042,1917.042,3
817,817.1,00:32:04.875,00:32:07.875,1924.875,1927.875,3
818,818.1,00:32:08.708,00:32:11.708,1928.708,1931.708,3
824,824.1,00:32:19.375,00:32:22.375,1939.375,1942.375,3
824,824.2,00:32:22.375,00:32:25.375,1942.375,1945.375,3
828,828.1,00:32:30.208,00:32:33.208,1950.208,1953.208,3
832,832.1,00:32:39.708,00:32:42.708,1959.708,1962.708,3
840,840.1,00:32:56.042,00:32:59.042,1976.042,1979.042,3
840,840.2,00:32:59.042,00:33:02.042,1979.042,1982.042,3
841,841.1,00:33:03.042,00:33:06.042,1983.042,1986.042,3
841,841.2,00:33:06.042,00:33:09.042,1986.042,1989.042,3
842,842.1,00:33:09.875,00:33:12.875,1989.875,1992.875,3
843,843.1,00:33:14.375,00:33:17.375,1994.375,1997.375,3
847,847.1,00:33:23.042,00:33:26.042,2003.042,2006.042,3
849,849.1,00:33:30.208,00:33:33.208,2010.208,2013.208,3
849,849.2,00:33:33.208,00:33:36.208,2013.208,2016.208,3
850,850.1,00:33:36.208,00:33:39.208,2016.208,2019.208,3
850,850.2,00:33:39.208,00:33:42.208,2019.208,2022.208,3
854,854.1,00:33:48.875,00:33:51.875,2028.875,2031.875,3
856,856.1,00:33:54.208,00:33:57.208,2034.208,2037.208,3
859,859.1,00:34:01.542,00:34:04.542,2041.542,2044.542,3
863,863.1,00:34:11.042,00:34:14.042,2051.042,2054.042,3
868,868.1,00:34:21.708,00:34:24.708,2061.708,2064.708,3
869,869.1,00:34:24.708,00:34:27.708,2064.708,2067.708,3
870,870.1,00:34:27.875,00:34:30.875,2067.875,2070.875,3
876,876.1,00:34:37.542,00:34:40.542,2077.542,2080.542,3
877,877.1,00:34:40.875,00:34:43.875,2080.875,2083.875,3
883,883.1,00:34:52.542,00:34:55.542,2092.542,2095.542,3
887,887.1,00:34:59.708,00:35:02.708,2099.708,2102.708,3
896,896.1,00:35:12.542,00:35:15.542,2112.542,2115.542,3
903,903.1,00:35:25.208,00:35:28.208,2125.208,2128.208,3
905,905.1,00:35:29.875,00:35:32.875,2129.875,2132.875,3
914,914.1,00:35:44.375,00:35:47.375,2144.375,2147.375,3
916,916.1,00:35:48.542,00:35:51.542,2148.542,2151.542,3
919,919.1,00:35:56.042,00:35:59.042,2156.042,2159.042,3
930,930.1,00:36:17.708,00:36:20.708,2177.708,2180.708,3
930,930.2,00:36:20.708,00:36:23.708,2180.708,2183.708,3
931,931.1,00:36:24.542,00:36:27.542,2184.542,2187.542,3
945,945.1,00:36:52.875,00:36:55.875,2212.875,2215.875,3
957,957.1,00:37:06.875,00:37:09.875,2226.875,2229.875,3
966,966.1,00:37:22.042,00:37:25.042,2242.042,2245.042,3
971,971.1,00:37:30.042,00:37:33.042,2250.042,2253.042,3
979,979.1,00:37:44.542,00:37:47.542,2264.542,2267.542,3
995,995.1,00:38:10.542,00:38:13.542,2290.542,2293.542,3
997,997.1,00:38:15.708,00:38:18.708,2295.708,2298.708,3
1006,1006.1,00:38:30.042,00:38:33.042,2310.042,2313.042,3
1008,1008.1,00:38:35.542,00:38:38.542,2315.542,2318.542,3
1032,1032.1,00:39:12.208,00:39:15.208,2352.208,2355.208,3
1045,1045.1,00:39:31.375,00:39:34.375,2371.375,2374.375,3
1058,1058.1,00:39:51.542,00:39:54.542,2391.542,2394.542,3
1062,1062.1,00:40:00.875,00:40:03.875,2400.875,2403.875,3
1068,1068.1,00:40:12.042,00:40:15.042,2412.042,2415.042,3
1068,1068.2,00:40:15.042,00:40:18.042,2415.042,2418.042,3
1070,1070.1,00:40:19.375,00:40:22.375,2419.375,2422.375,3
1084,1084.1,00:40:41.042,00:40:44.042,2441.042,2444.042,3
1084,1084.2,00:40:44.042,00:40:47.042,2444.042,2447.042,3
1087,1087.1,00:40:49.542,00:40:52.542,2449.542,2452.542,3
1097,1097.1,00:41:05.208,00:41:08.208,2465.208,2468.208,3
1097,1097.2,00:41:08.208,00:41:11.208,2468.208,2471.208,3
1097,1097.3,00:41:11.208,00:41:14.208,2471.208,2474.208,3
1100,1100.1,00:41:19.875,00:41:22.875,2479.875,2482.875,3
1101,1101.1,00:41:23.875,00:41:26.875,2483.875,2486.875,3
1108,1108.1,00:41:37.542,00:41:40.542,2497.542,2500.542,3
1112,1112.1,00:41:44.708,00:41:47.708,2504.708,2507.708,3
1122,1122.1,00:42:00.042,00:42:03.042,2520.042,2523.042,3
1132,1132.1,00:42:18.042,00:42:21.042,2538.042,2541.042,3
1134,1134.1,00:42:23.542,00:42:26.542,2543.542,2546.542,3
1140,1140.1,00:42:36.875,00:42:39.875,2556.875,2559.875,3
1141,1141.1,00:42:40.542,00:42:43.542,2560.542,2563.542,3
1149,1149.1,00:42:59.375,00:43:02.375,2579.375,2582.375,3
1152,1152.1,00:43:07.542,00:43:10.542,2587.542,2590.542,3
1154,1154.1,00:43:12.875,00:43:15.875,2592.875,2595.875,3
1160,1160.1,00:43:27.042,00:43:30.042,2607.042,2610.042,3
1161,1161.1,00:43:31.208,00:43:34.208,2611.208,2614.208,3
1162,1162.1,00:43:34.208,00:43:37.208,2614.208,2617.208,3
1163,1163.1,00:43:37.542,00:43:40.542,2617.542,2620.542,3
1166,1166.1,00:43:44.708,00:43:47.708,2624.708,2627.708,3
1167,1167.1,00:43:49.042,00:43:52.042,2629.042,2632.042,3
1168,1168.1,00:43:52.042,00:43:55.042,2632.042,2635.042,3
1169,1169.1,00:43:56.042,00:43:59.042,2636.042,2639.042,3
1169,1169.2,00:43:59.042,00:44:02.042,2639.042,2642.042,3
1177,1177.1,00:44:15.708,00:44:18.708,2655.708,2658.708,3
1179,1179.1,00:44:22.708,00:44:25.708,2662.708,2665.708,3
1180,1180.1,00:44:25.875,00:44:28.875,2665.875,2668.875,3
1181,1181.1,00:44:29.542,00:44:32.542,2669.542,2672.542,3
1182,1182.1,00:44:32.542,00:44:35.542,2672.542,2675.542,3
1182,1182.2,00:44:35.542,00:44:38.542,2675.542,2678.542,3
1183,1183.1,00:44:39.708,00:44:42.708,2679.708,2682.708,3
1186,1186.1,00:44:47.375,00:44:50.375,2687.375,2690.375,3
1187,1187.1,00:44:52.208,00:44:55.208,2692.208,2695.208,3
1187,1187.2,00:44:55.208,00:44:58.208,2695.208,2698.208,3
1187,1187.3,00:44:58.208,00:45:01.208,2698.208,2701.208,3
1187,1187.4,00:45:01.208,00:45:04.208,2701.208,2704.208,3
