scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
397,397.3,00:25:08.708,00:25:11.708,1508.708,1511.708,3
397,397.4,00:25:11.708,00:25:14.708,1511.708,1514.708,3
397,397.5,00:25:14.708,00:25:17.708,1514.708,1517.708,3
397,397.6,00:25:17.708,00:25:20.708,1517.708,1520.708,3
398,398.1,00:25:22.208,00:25:25.208,1522.208,1525.208,3
398,398.2,00:25:25.208,00:25:28.208,1525.208,1528.208,3
399,399.1,00:25:28.375,00:25:31.375,1528.375,1531.375,3
399,399.2,00:25:31.375,00:25:34.375,1531.375,1534.375,3
399,399.3,00:25:34.375,00:25:37.375,1534.375,1537.375,3
400,400.1,00:25:38.708,00:25:41.708,1538.708,1541.708,3
403,403.1,00:25:46.208,00:25:49.208,1546.208,1549.208,3
404,404.1,00:25:51.875,00:25:54.875,1551.875,1554.875,3
407,407.1,00:25:59.875,00:26:02.875,1559.875,1562.875,3
411,411.1,00:26:09.542,00:26:12.542,1569.542,1572.542,3
412,412.1,00:26:14.208,00:26:17.208,1574.208,1577.208,3
414,414.1,00:26:20.875,00:26:23.875,1580.875,1583.875,3
414,414.2,00:26:23.875,00:26:26.875,1583.875,1586.875,3
421,421.1,00:26:39.208,00:26:42.208,1599.208,1602.208,3
421,421.2,00:26:42.208,00:26:45.208,1602.208,1605.208,3
421,421.3,00:26:45.208,00:26:48.208,1605.208,1608.208,3
421,421.4,00:26:48.208,00:26:51.208,1608.208,1611.208,3
421,421.5,00:26:51.208,00:26:54.208,1611.208,1614.208,3
424,424.1,00:26:59.542,00:27:02.542,1619.542,1622.542,3
424,424.2,00:27:02.542,00:27:05.542,1622.542,1625.542,3
424,424.3,00:27:05.542,00:27:08.542,1625.542,1628.542,3
424,424.4,00:27:08.542,00:27:11.542,1628.542,1631.542,3
424,424.5,00:27:11.542,00:27:14.542,1631.542,1634.542,3
427,427.1,00:27:18.208,00:27:21.208,1638.208,1641.208,3
428,428.1,00:27:23.208,00:27:26.208,1643.208,1646.208,3
428,428.2,00:27:26.208,00:27:29.208,1646.208,1649.208,3
428,428.3,00:27:29.208,00:27:32.208,1649.208,1652.208,3
428,428.4,00:27:32.208,00:27:35.208,1652.208,1655.208,3
428,428.5,00:27:35.208,00:27:38.208,1655.208,1658.208,3
429,429.1,00:27:40.208,00:27:43.208,1660.208,1663.208,3
432,432.1,00:27:48.208,00:27:51.208,1668.208,1671.208,3
438,438.1,00:27:59.875,00:28:02.875,1679.875,1682.875,3
439,439.1,00:28:04.708,00:28:07.708,1684.708,1687.708,3
439,439.2,00:28:07.708,00:28:10.708,1687.708,1690.708,3
441,441.1,00:28:14.542,00:28:17.542,1694.542,1697.542,3
448,448.1,00:28:27.042,00:28:30.042,1707.042,1710.042,3
448,448.2,00:28:30.042,00:28:33.042,1710.042,1713.042,3
450,450.1,00:28:34.375,00:28:37.375,1714.375,1717.375,3
450,450.2,00:28:37.375,00:28:40.375,1717.375,1720.375,3
451,451.1,00:28:41.875,00:28:44.875,1721.875,1724.875,3
452,452.1,00:28:47.542,00:28:50.542,1727.542,1730.542,3
453,453.1,00:28:52.375,00:28:55.375,1732.375,1735.375,3
453,453.2,00:28:55.375,00:28:58.375,1735.375,1738.375,3
454,454.1,00:29:00.042,00:29:03.042,1740.042,1743.042,3
458,458.1,00:29:08.042,00:29:11.042,1748.042,1751.042,3
458,458.2,00:29:11.042,00:29:14.042,1751.042,1754.042,3
458,458.3,00:29:14.042,00:29:17.042,1754.042,1757.042,3
458,458.4,00:29:17.042,00:29:20.042,1757.042,1760.042,3
459,459.1,00:29:22.375,00:29:25.375,1762.375,1765.375,3
462,462.1,00:29:28.875,00:29:31.875,1768.875,1771.875,3
465,465.1,00:29:37.042,00:29:40.042,1777.042,1780.042,3
465,465.2,00:29:40.042,00:29:43.042,1780.042,1783.042,3
465,465.3,00:29:43.042,00:29:46.042,1783.042,1786.042,3
465,465.4,00:29:46.042,00:29:49.042,1786.042,1789.042,3
465,465.5,00:29:49.042,00:29:52.042,1789.042,1792.042,3
465,465.6,00:29:52.042,00:29:55.042,1792.042,1795.042,3
465,465.7,00:29:55.042,00:29:58.042,1795.042,1798.042,3
465,465.8,00:29:58.042,00:30:01.042,1798.042,1801.042,3
465,465.9,00:30:01.042,00:30:04.042,1801.042,1804.042,3
465,465.10,00:30:04.042,00:30:07.042,1804.042,1807.042,3
465,465.11,00:30:07.042,00:30:10.042,1807.042,1810.042,3
465,465.12,00:30:10.042,00:30:13.042,1810.042,1813.042,3
465,465.13,00:30:13.042,00:30:16.042,1813.042,1816.042,3
465,465.14,00:30:16.042,00:30:19.042,1816.042,1819.042,3
466,466.1,00:30:20.375,00:30:23.375,1820.375,1823.375,3
466,466.2,00:30:23.375,00:30:26.375,1823.375,1826.375,3
466,466.3,00:30:26.375,00:30:29.375,1826.375,1829.375,3
467,467.1,00:30:32.042,00:30:35.042,1832.042,1835.042,3
467,467.2,00:30:35.042,00:30:38.042,1835.042,1838.042,3
467,467.3,00:30:38.042,00:30:41.042,1838.042,1841.042,3
467,467.4,00:30:41.042,00:30:44.042,1841.042,1844.042,3
467,467.5,00:30:44.042,00:30:47.042,1844.042,1847.042,3
467,467.6,00:30:47.042,00:30:50.042,1847.042,1850.042,3
467,467.7,00:30:50.042,00:30:53.042,1850.042,1853.042,3
467,467.8,00:30:53.042,00:30:56.042,1853.042,1856.042,3
467,467.9,00:30:56.042,00:30:59.042,1856.042,1859.042,3
467,467.10,00:30:59.042,00:31:02.042,1859.042,1862.042,3
467,467.11,00:31:02.042,00:31:05.042,1862.042,1865.042,3
467,467.12,00:31:05.042,00:31:08.042,1865.042,1868.042,3
467,467.13,00:31:08.042,00:31:11.042,1868.042,1871.042,3
467,467.14,00:31:11.042,00:31:14.042,1871.042,1874.042,3
467,467.15,00:31:14.042,00:31:17.042,1874.042,1877.042,3
468,468.1,00:31:18.542,00:31:21.542,1878.542,1881.542,3
469,469.1,00:31:23.375,00:31:26.375,1883.375,1886.375,3
469,469.2,00:31:26.375,00:31:29.375,1886.375,1889.375,3
469,469.3,00:31:29.375,00:31:32.375,1889.375,1892.375,3
470,470.1,00:31:33.542,00:31:36.542,1893.542,1896.542,3
470,470.2,00:31:36.542,00:31:39.542,1896.542,1899.542,3
470,470.3,00:31:39.542,00:31:42.542,1899.542,1902.542,3
470,470.4,00:31:42.542,00:31:45.542,1902.542,1905.542,3
470,470.5,00:31:45.542,00:31:48.542,1905.542,1908.542,3
470,470.6,00:31:48.542,00:31:51.542,1908.542,1911.542,3
470,470.7,00:31:51.542,00:31:54.542,1911.542,1914.542,3
470,470.8,00:31:54.542,00:31:57.542,1914.542,1917.542,3
470,470.9,00:31:57.542,00:32:00.542,1917.542,1920.542,3
470,470.10,00:32:00.542,00:32:03.542,1920.542,1923.542,3
470,470.11,00:32:03.542,00:32:06.542,1923.542,1926.542,3
470,470.12,00:32:06.542,00:32:09.542,1926.542,1929.542,3
476,476.1,00:32:19.208,00:32:22.208,1939.208,1942.208,3
479,479.1,00:32:27.042,00:32:30.042,1947.042,1950.042,3
480,480.1,00:32:30.875,00:32:33.875,1950.875,1953.875,3
481,481.1,00:32:35.875,00:32:38.875,1955.875,1958.875,3
487,487.1,00:32:49.542,00:32:52.542,1969.542,1972.542,3
490,490.1,00:32:58.042,00:33:01.042,1978.042,1981.042,3
